,input_prheo,pspike_ctr,pspike_fdE0,pspike_ctrE0,pspike_fd
46,0.8393939393939394,0.019236893867439857,0.040508008185515795,0.058960116969241284,0.10026458525251276
47,0.8424242424242424,0.022152859142729343,0.04552882748278817,0.06553723738243653,0.10892096778523164
48,0.8454545454545455,0.025461426058508176,0.05106056851923652,0.07270222760073905,0.11811872892740893
49,0.8484848484848484,0.02920464728834776,0.057136347099704096,0.08048443649402173,0.1278667059729611
50,0.8515151515151516,0.0334268411300467,0.06378845406298407,0.08891121406765606,0.1381709698523027
51,0.8545454545454545,0.038174250309253886,0.07104783672765978,0.09800735264641411,0.1490345906712503
52,0.8575757575757575,0.04349459386146301,0.07894354720120655,0.10779451754734604,0.1604574322344782
53,0.8606060606060606,0.04943650612370744,0.08750216807618381,0.1182906808589671,0.17243598145676833
54,0.8636363636363636,0.05604886042713185,0.0967472280624723,0.12950957339074812,0.18496321803520704
55,0.8666666666666667,0.06337997953963832,0.1066986218452085,0.14146017083195583,0.19802852901833798
56,0.8696969696969696,0.07147674017464786,0.11737204978881514,0.1541462305547954,0.21161767198086506
57,0.8727272727272727,0.0803835847824692,0.12877849391241164,0.1675658952292018,0.22571278942150155
58,0.8757575757575757,0.0901414601090702,0.1409237467444596,0.18171137843363155,0.24029247578283902
59,0.8787878787878788,0.1007867082910254,0.15380800915705709,0.1965687457358994,0.2553318971891198
60,0.8818181818181818,0.11234994213114301,0.16742557205168554,0.2121178023132237,0.2708029626592768
61,0.8848484848484848,0.12485494119742725,0.18176459482957066,0.22833209516020864,0.286674544230267
62,0.8878787878787878,0.1383176090305847,0.1968069909868865,0.2451790344201345,0.3029127421712289
63,0.8909090909090909,0.15274503359059274,0.21252842802710745,0.26262013452861116,0.31948119033116623
64,0.8939393939393939,0.16813469276451004,0.2288984453179608,0.28061137186669577,0.33634139568513904
65,0.896969696969697,0.18447384407136078,0.24588068970693583,0.29910365168476977,0.35345310536177443
66,0.9,0.20173913258212098,0.26343326483478824,0.3180433733809376,0.37077469387433354
67,0.9030303030303031,0.21989644366488523,0.28150918634462874,0.33737307998606886,0.38826356295376474
68,0.906060606060606,0.23890101780807327,0.30005693176131437,0.35703217508164015,0.405876546299199
69,0.9090909090909091,0.2586978339909461,0.3190210708778138,0.3769576884771636,0.4235703117123995
