,input_angle,input_prheo,pspikenorm_ctr,fitgausspspikenorm_ctr,pspikenorm_fdE0,fitgausspspikenorm_fdE0,pspikenorm_ctrE0,fitgausspspikenorm_ctrE0,pspikenorm_fd,fitgausspspikenorm_fd
105,15,0.8965033499713545,0.9010716680594845,0.8872901792625493,0.9229349489785493,0.9082889310870236,0.9312934989349221,0.916406897626786,0.9457688994291936,0.9321478970383817
106,16,0.8960226552928842,0.8879558612015438,0.8727910391261139,0.9125680014294109,0.8963305939532882,0.9219935975752371,0.9054510285618045,0.9383731208848314,0.9231675089487638
107,17,0.8955112312734141,0.8741319777505647,0.8576167298101991,0.9016009681929789,0.8837737068396592,0.9121401319631001,0.8939322203110509,0.9305219149231972,0.9137027917711011
108,18,0.8949691308343232,0.8596262632746631,0.8418109517803553,0.8900474519668211,0.8706479688821542,0.901742608505636,0.8818753899051911,0.9222199127355603,0.903770469481294
109,19,0.8943964100492724,0.8444665997433708,0.8254186174820708,0.8779220698344486,0.8569840986376229,0.8908113344902832,0.8693063715654827,0.913472189395964,0.8933879606534434
110,20,0.8937931281345382,0.8286824893467206,0.8084856399663719,0.8652404759437097,0.8428137147332381,0.8793574499892541,0.8562518247399347,0.9042842899158903,0.8825733276517482
111,21,0.8931593474388075,0.8123050308839276,0.7910587202571445,0.8520193822980716,0.8281692145226153,0.8673929592068133,0.8427391402374217,0.8946622558915954,0.8713452243922024
112,22,0.8924951334324395,0.7953668878407363,0.7731851348260067,0.8382765771144015,0.8130836513968915,0.8549307608210056,0.8287963449203831,0.8846126525545811,0.8597228428850148
113,23,0.8918005546961931,0.7779022472983175,0.7549125245124735,0.8240309401751507,0.7975906113966275,0.8419846768395751,0.8144520054177566,0.8741425960162867,0.8477258587714877
114,24,0.8910756829094261,0.7599467688563842,0.7362886861884123,0.8093024545806746,0.7817240897635999,0.8285694794591182,0.7997351313179724,0.8632597804780042,0.8353743760707967
115,25,0.8903205928377661,0.7415375228104083,0.717361368416959,0.7941122142897372,0.7655183680605364,0.8147009153877811,0.784675078297198,0.8519725051564331,0.8226888713527438
116,26,0.8895353623202589,0.7227129168984764,0.69817807229785,0.7784824268238361,0.7490078924717871,0.8003957270657084,0.769301451630676,0.8402897006543596,0.8096901375520923
117,27,0.8887200722559953,0.7035126110286417,0.678785858624283,0.7624364105050587,0.7322271538789985,0.7856716701950318,0.7536440105250141,0.8282209544850301,0.7963992276385788
118,28,0.8878748065902199,0.6839774195129906,0.6592311624017881,0.74599858559858,0.7152105702832956,0.7705475269732139,0.7377325736968013,0.8157765354381324,0.782837398354135
119,29,0.8869996522999272,0.664149200470709,0.6395596156980766,0.7291944587409536,0.6979923721195134,0.7550431144113285,0.7215969266080561,0.802967416455406,0.7690260542252854
120,30,0.8860946993789445,0.6440707322185109,0.6198158797053747,0.7120506000547409,0.680606490978929,0.7391792871130576,0.705266730751916,0.7898052956649367,0.754986692054147
121,31,0.8851600408225098,0.6237855766428565,0.6000434868043454,0.6945946123802321,0.6630864522250227,0.7229779338924229,0.6887714353628184,0.7763026152060049,0.7407408460859845
122,32,0.8841957726113452,0.6033379297424578,0.580284693322348,0.6768550920965526,0.6454652719523357,0.7064619676191615,0.6721401919043627,0.7624725774610458,0.7263100340449083
123,33,0.8832019936952301,0.5827724597402713,0.5605803435795099,0.6588615810584575,0.6277753587018289,0.6896553077016787,0.6554017716652906,0.7483291582987319,0.7117157042221167
124,34,0.8821788059760798,0.5621341333886636,0.5409697457149204,0.6406445092422852,0.6100484203076068,0.6725828546496123,0.6385844867697437,0.7338871169228821,0.6969791837930943
125,35,0.8811263142905313,0.5414680313262702,0.5214905596831884,0.6222351277750774,0.5923153762097887,0.6552704562019933,0.6217161148823828,0.7191620019163776,0.6821216285314917
126,36,0.8800446263920425,0.5208191535865114,0.5021786977096577,0.6036654321154611,0.5746062755270421,0.6377448645639575,0.6048238278622691,0.7041701530683514,0.6671639740780448
127,37,0.8789338529325069,0.5002322166008332,0.48306823739165633,0.5849680752631287,0.556950221140174,0.6200336843652557,0.5879341245918371,0.688928698577145,0.6521268889129425
128,38,0.8777941074433906,0.47975144327926933,0.4641913475342234,0.5661762709954895,0.539375299995554,0.6021653110380611,0.5710727681790385,0.6734555472315742,0.6370307291695702
129,39,0.8766255063163947,0.4594203479810545,0.44557822671263575,0.5473236872644369,0.5219085197943528,0.5841688594098032,0.5542647277020192,0.6577693751895836,0.6218954954166189
130,40,0.8754281687836467,0.4392815184023693,0.4272570544615573,0.528444330032031,0.504575752190954,0.5660740824187442,0.5375341246367227,0.6418896069968825,0.6067407915242244
131,41,0.8742022168974289,0.41937639660066245,0.40925395490249306,0.5095724179797492,0.4874016825817433,0.5479112799853784,0.5209041840787861,0.6258363905193669,0.5915857857181585
132,42,0.8729477755094449,0.3997450615383889,0.39159297253808856,0.4907422486894082,0.470409766524121,0.5297111982101083,0.5043971908422293,0.6096305655021433,0.5764491739142105
133,43,0.8716649722496314,0.3804260156575609,0.3742960598642734,0.47198805706277286,0.4536221927852828,0.5115049192160437,0.4880344504889089,0.5932936255154825,0.5613491454128409
134,44,0.8703539375045194,0.36145597808386565,0.3573830763797875,0.45334386691788836,0.4370598529813643,0.49332374211290125,0.4718362553147162,0.5768476731038921,0.5463033510220279
135,45,0.8690148043951514,0.3428696871002253,0.34087179850767424,0.4348433368700826,0.4207423177301777,0.47519905572170684,0.45582185529121116,0.5603153680189421,0.5313288736640397
136,46,0.8676477087545573,0.3246997145199955,0.3247779398852052,0.41651960177044584,0.4046878192052247,0.45716220386730244,0.4400094339349678,0.543719868489156,0.5164422015097138
137,47,0.8662527891047962,0.30697629452645936,0.30911518142765415,0.3984051111304247,0.3889132399451416,0.43924434421341696,0.42441608905151784,0.5270847655609593,0.5016592036717717
138,48,0.8648301866335691,0.2897271694258538,0.29389521052753703,0.3805314661035185,0.3734341077414108,0.4214763017794226,0.4090578182765579,0.510434010632572,0.4869951084768219
139,49,0.8633800451704088,0.2729774545856775,0.27912776871444395,0.36292925671962895,0.3582645963982035,0.40388841843499607,0.3939495093141511,0.49379183639708907,0.4724644843240443
140,50,0.8619025111624503,0.25674952459974826,0.26482070707141725,0.3456279011699062,0.34341753213173887,0.38651039981440566,0.3791049347501344,0.47718267151055266,0.4580812231271891
141,51,0.86039773364979,0.24106292243964914,0.25098004868189666,0.3286554890158724,0.3289044053526505,0.3693711612217965,0.3645367512989186,0.4606310494043138,0.4438585263254964
142,52,0.858865864240438,0.22593429302363263,0.23761005736640736,0.31203863024225287,0.3147353875536307,0.3524986742082527,0.3502565033234393,0.444161511766656,0.42980889343851286
143,53,0.85730705708487,0.21137734226532756,0.2247133119602022,0.29580231208494884,0.30091935300611594,0.3359198155863824,0.3362746304512362,0.4277985073246147,0.41594411312958973
144,54,0.8557214688501846,0.19740282226389805,0.21229078538170165,0.27996976554133,0.2874639049540234,0.3196602207049262,0.32260047909457196,0.4115662866611606,0.4022752567331398
145,55,0.8541092586938724,0.18401854287400055,0.20034192774648352,0.264562343407583,0.2743754059795445,0.3037441428309744,0.3092423176691813,0.39548879390301855,0.3888126741915448
146,56,0.8524705882372012,0.1712294094584517,0.18886475279237971,0.24959941158631962,0.2616590122057284,0.2881943204780747,0.2962073552946861,0.3795895562080235,0.3755659923389764
147,57,0.8508056215382273,0.15903748619014074,0.1778559268975192,0.23509825526725553,0.2493187109930098,0.2730318544729399,0.2835017637499442,0.36389157206562084,0.36254411546134896
